,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
59,12.5%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,10/1/2020,"
                      This is a variety change for this wine. Coming from vines planted in 1970, the aromas are light, with notes of herb, honey and mineral. The palate shows an appealing sense of precision, detail and balance. The bright acidity of the variety shines throughout.                      Sean P. Sullivan ",Adrienne,Efeste 2019 Adrienne Chenin Blanc (Yakima Valley),$28, Washington,90, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Chenin Blanc,2019,Efeste
60,13.5%,"Snipes Mountain, Columbia Valley, Washington, US",750 ml,White, US,10/1/2020,"
                      The aromas are bright and fresh, with notes of citrus zest, lemon balm and tangerine. The palate is sleek and juicy, with passion fruit flavors and bright acidity. There's a lot to like.                      Sean P. Sullivan ",Sunbreak Upland Vineyard,Convergence Zone 2019 Sunbreak Upland Vineyard Chenin Blanc (Snipes Mountain),$16, Washington,89, Columbia Valley,Snipes Mountain,Not rated yet [Add Your Review],Chenin Blanc,2019,Convergence Zone
61,13.1%,"Clarksburg, Central Valley, California, US",750 ml,White, US,10/1/2020,"
                      This exciting wine is crisp and tangy, full of vivid fruit flavors like kiwi, lime and green apple. Good acidity gives it a lively, appetizing mouthfeel.                      Jim Gordon ",,Aperture 2019 Chenin Blanc (Clarksburg),$30, California,89, Central Valley,Clarksburg,Not rated yet [Add Your Review],Chenin Blanc,2019,Aperture
62,13.2%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,White, US,10/1/2020,"
                      The aromas offer notes of cut, slightly oxidized seeming red apple, along with plentiful notes of pear. A licorice note lurks in the background. The palate is textured in feel. It brings the acidity this variety is known for.                      Sean P. Sullivan ",Estate,Fielding Hills 2019 Estate Chenin Blanc (Wahluke Slope),$28, Washington,88, Columbia Valley,Wahluke Slope,Not rated yet [Add Your Review],Chenin Blanc,2019,Fielding Hills
63,12%,"Gisborne, New Zealand",750 ml,White, New Zealand,9/1/2020,"
                      Gorgeously textured, swinging between unctuousness and freshness, this is a soulful wine from New Zealand's godfather of biodynamics, James Millton. Millton's reputation for Chenin Blanc is equally mighty, and this honey-hued beauty lives up to it in every way. Highly aromatic, like a flower garden, it offers heady scents of jasmine, hyacinth and lavender combining with raw honeycomb, guava and pineapple rind.                      Christina Pickard ",Te Arai Vineyard,Millton 2017 Te Arai Vineyard Chenin Blanc (Gisborne),$33,Gisborne,97,,,Not rated yet [Add Your Review],Chenin Blanc,2017,Millton
64,11.5%,"North Canterbury, New Zealand",750 ml,White, New Zealand,9/1/2020,"
                      Relatively new to the scene, Black Estate has made a big splash with its stripped-back, site-expressive wines from organic and biodynamic vineyards in North Canterbury. The color of melted butter, this Chenin is intensely evocative, like a rainy autumn day. There's honeyed pear, yeasty apple, fig, buttercup, beeswax, ground nutmeg and layers of minerals. The palate is equally mineral-driven and texturally complex yet linear. There's a slight funk on the finish, but it doesn't distract from the beauty of this characterful wine.                      Christina Pickard ",Home,Black Estate 2017 Home Chenin Blanc (North Canterbury),$38,North Canterbury,96,,,Not rated yet [Add Your Review],Chenin Blanc,2017,Black Estate
65,13%,"Stellenbosch, South Africa",750 ml,White, South Africa,9/1/2020,"
                      Winemaker: Bruwer Raats. This smells super fresh, pristine and pure, with moderate aromas of fresh pear slices, just-ripe honeydew, lightly honeyed apple slices, ripe orange and quince, coupled with delicate hints of fresh pressed fynbos and sweet grass. The palate is smooth and medium in weight, with rich orchard fruit and citrus tones that are partnered with lightly toasted straw and melon rind characteristics. Beautifully balanced, with bright acidity, a mineral streak and a long, evolving finish. Drink now through 2028.                      Lauren Buzzeo ",Cape Winemakers Guild The Fountain Terroir Specific,Raats Family 2019 Cape Winemakers Guild The Fountain Terroir Specific Chenin Blanc (Stellenbosch),N/A,Stellenbosch,95,,,Not rated yet [Add Your Review],Chenin Blanc,2019,Raats Family
66,14%,"Tulbagh, South Africa",750 ml,White, South Africa,9/1/2020,"
                      Winemaker: Pierre Wahl. This is quite toasty and oaky upfront right now, with pronounced aromas of wood-grilled apple, orange oil, custard and yellow melon. The palate is full and weighty, but not fat, with plush, mouth-filling toasted-fruit flavors that have a decadent, grilled edge and lingering impressions of sweet spice and toast on the finish. Impressions of yellow apple, musk melon, sweet braised fennel, straw and pie crust carry through on the close, with a kiss of honey on the way back as well as the lingering warmth of toasty baking-spice characteristics.                      Lauren Buzzeo ",Cape Winemakers Guild CWG,Rijk's 2018 Cape Winemakers Guild CWG Chenin Blanc (Tulbagh),N/A,Tulbagh,94,,,Not rated yet [Add Your Review],Chenin Blanc,2018,Rijk's
67,13.5%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      Wood aging has given this smooth wine great complexity that, after five years, has matured into richness, intensity and amazing freshness. Apple flavors are still intact, softened into a medley of perfumes and acidity. Drink this wine now.                      Roger Voss ",Le Clos de Juchepie,Domaine de Juchepie 2015 Le Clos de Juchepie Chenin Blanc (Anjou),$50, Loire Valley,93,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2015,Domaine de Juchepie
68,14.5%,"Savennières, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      From one of the best-known vineyards in Savennières, this rich wine is packed with yellow fruits laced with citrus and almond flavors. The richness is still young and vibrant with acidity. With time the wine will deepen and become more concentrated. Drink from 2021. Organic.                      Roger Voss ",Clos du Papillon,Domaine du Closel 2018 Clos du Papillon  (Savennières),$64, Loire Valley,93,Savennières,,Not rated yet [Add Your Review],Chenin Blanc,2018,Domaine du Closel
69,13.5%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      A rich, honey and almond-flavored wine, this is deliciously ripe. The acidity and crisp apple fruits of this young wine are heightened by the taut, steely texture as well as the complex aftertaste. Drink now.                      Roger Voss ",La Chapelle Vieilles Vignes Chenin Sec,Château de Fesles 2017 La Chapelle Vieilles Vignes Chenin Sec Chenin Blanc (Anjou),$60, Loire Valley,93,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2017,Château de Fesles
70,13.5%,"Vouvray, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      This dry wine comes from organically grown grapes in a single old-vine parcel. With enormous potential, the wine is superbly ripe, showing white fruits as well as minerality, a taut texture and acidity that will soften. Drink from 2021.                      Roger Voss ",Le Clos,Domaine Vincent Carême 2017 Le Clos  (Vouvray),$40, Loire Valley,93,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2017,Domaine Vincent Carême
71,13.5%,"Chinon, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      Laurent and Stéphane Gouron fermented this wine in large oak barrels in their historic tuffeau caves. The result is a smooth and beautifully ripe wine. Intense and luscious, it boasts generous yellow fruits and perfumed pears. Drink this wine now.                      Roger Voss ",Cuvée la Croix Boissée,Domaine Gouron 2018 Cuvée la Croix Boissée  (Chinon),$37, Loire Valley,92,Chinon,,Not rated yet [Add Your Review],Chenin Blanc,2018,Domaine Gouron
72,13%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,9/1/2020,"
                      This wine was fermented in the bottle only, in the old style. Bone dry, the wine has a wonderful nutty character, shot through with acidity that is now calmed down and forms part of the white-fruit element. Elegant and ripe, it is ready to drink now.                      Roger Voss ",L'Ancestrale Brut,Domaine Vincent Carême 2016 L'Ancestrale Brut  (Vouvray),$38, Loire Valley,92,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2016,Domaine Vincent Carême
73,13%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      Matured in clay amphora for a year, this smooth wine offers both refreshing acidity and a light touch of oxidation that adds complexity. Now well balanced between acidity and rich fruit, the wine is totally ready to drink. Biodynamic                      Roger Voss ",Le Jarre de Juchepie,Domaine de Juchepie 2017 Le Jarre de Juchepie Chenin Blanc (Anjou),$42, Loire Valley,92,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2017,Domaine de Juchepie
74,14%,"Chinon, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      Named after the parcel on which the vines are planted, this wine is richly dense. Wood aging has added butter and toastiness to the opulent white-fruit flavors. Beautifully rich, the wine is ready to drink.                      Roger Voss ",Cuvée la Croix Boissée,Domaine Gouron 2017 Cuvée la Croix Boissée  (Chinon),$40, Loire Valley,92,Chinon,,Not rated yet [Add Your Review],Chenin Blanc,2017,Domaine Gouron
75,13%,"Chinon, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      This is a beautifully fruity wine from Eric Santier. It is ripe, with a lasting taste of apricots, smooth cantaloupe melons and a shot of acidity. The wine is dense and richly textured, hinting at honey at the end. Drink now.                      Roger Voss ",Le Saut au Loup,Domaine Dozon 2018 Le Saut au Loup  (Chinon),$30, Loire Valley,92,Chinon,,Not rated yet [Add Your Review],Chenin Blanc,2018,Domaine Dozon
76,14%,"Vouvray, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      Produced from 30-year-old vines and fermented in old barrels, this wine has considerable richness. Its creamy texture balances baked-apple flavors with vibrant acidity and indicates this is still a fresh, young wine. It is great to drink now for its urgency, but will also age into a more mature Chenin Blanc range of flavors and be drinkable from 2021.                      Roger Voss ",Sec,Domaine de la Gaverie 2016 Sec  (Vouvray),$13, Loire Valley,92,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2016,Domaine de la Gaverie
77,14%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      Aged in wood for one year, this is a perfectly mature Chenin Blanc. Richness and delicious freshness brings out a mix of yellow fruits, creamed apples and just a touch of spice. This biodynamic wine is ready to drink.                      Roger Voss ",Les Monts de Juchepie,Domaine de Juchepie 2017 Les Monts de Juchepie Chenin Blanc (Anjou),$27, Loire Valley,91,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2017,Domaine de Juchepie
78,14%,"Vouvray, Loire Valley, France",750 ml,White, France,9/1/2020,"
                      Right at the dry end of the useful scale on the back label of the bottle, this wine is, however, soft and full of fruit. With its acidity still developing, the wine's future is assured. Drink from 2021.                      Roger Voss ",Sec,Domaine Vincent Carême 2018 Sec  (Vouvray),$30, Loire Valley,91,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2018,Domaine Vincent Carême
79,13%,"St. Helena, Napa, California, US",750 ml,White, US,9/1/2020,"
                      Creamy and crisp with a fruity core of apple and pear, this wine is seamless in neutral oak, which adds to a balanced body weight and texture. Inviting aromas of honeysuckle permeate from start to finish.                      Virginie Boone ",,Lola 2018 Chenin Blanc (St. Helena),$38, California,91, Napa,St. Helena,Not rated yet [Add Your Review],Chenin Blanc,2018,Lola
80,14.1%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,9/1/2020,"
                      Pristine aromas of candied mango, cherimoya, chalk and citrus pith makes for a very engaging nose on this bottling. The palate begins with a pithy tone, strong acidity and lots of texture, allowing ripe red apple, pear and white-flower blossom flavors to shine.                      Matt Kettmann ",Curtis Vineyard,Santa Barbara Winery 2017 Curtis Vineyard Chenin Blanc (Santa Ynez Valley),$20, California,91, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Chenin Blanc,2017,Santa Barbara Winery
