,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
58,11.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Dessert, US,12/31/2020,"
                      A slightly dark shade of yellow in the glass, this late-harvest wine is full of melon, plumeria and wildflower honey on the nose. It's viscous and smooth on the palate, where acidity keeps the wine fresh as it grows thicker and sweeter, offering honey, mango-sorbet and creamy orange flavors.                      Matt Kettmann ",Late Harvest Rancho Rio Robles Vineyard,Kaena 2017 Late Harvest Rancho Rio Robles Vineyard Viognier (Santa Ynez Valley),$45, California,91, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2017,Kaena
59,13.5%,"San Diego County, South Coast, California, US",750 ml,White, US,12/31/2020,"
                      Few San Diego County wineries are exploring the terroir as diligently as this family-run winery. This estate bottling is fresh yet rich, with light peach and creamy lemon aromas. The palate is clean and full, with more peach and apple-pie flavors.                      Matt Kettmann ",,Hungry Hawk 2019 Viognier (San Diego County),$36, California,91, South Coast,San Diego County,Not rated yet [Add Your Review],Viognier,2019,Hungry Hawk
60,13.9%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,12/31/2020,"
                      Toasty aromas of baked nectarine, dried white flowers and light nuts show on the nose of this bottling. There's a line of alkalinity to the sip, where dried lime and orange-rind flavors meet with a hint of guava peel.                      Matt Kettmann ",,Sapien 2018 Viognier (Santa Ynez Valley),$32, California,90, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2018,Sapien
61,14.2%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,12/31/2020,"
                      Dried apple and honeysuckle meet with lemon peel on the nose of this bottling from a regional Rhône pioneer. The palate is fresher, offering apple and pear flavors atop a persistent acidity.                      Matt Kettmann ",,Zaca Mesa 2018 Viognier (Santa Ynez Valley),$25, California,90, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2018,Zaca Mesa
62,14.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/31/2020,"
                      Expressive aromas of apricot, flower and jasmine are followed by full-bodied, plentiful stone-fruit flavors. It's weighty, but with ample acidity to keep it tied together.                      Sean P. Sullivan ",Oculus,Structure 2019 Oculus Viognier (Columbia Valley (WA)),$25, Washington,90, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2019,Structure
63,14.9%,"Los Olivos District, Central Coast, California, US",750 ml,White, US,12/31/2020,"
                      Tightly woven aromas of dried lemon peel, ripe apple, a metallic minerality and a touch of nuts show on the nose of this bottling from Noah and Tamara Rowles' backyard vineyard. There's bright acidity on the palate, where flavors of ripe apple, melon and a hint of banana arise.                      Matt Kettmann ",Quail Valley Vineyard Estate,Dovecote 2018 Quail Valley Vineyard Estate Viognier (Los Olivos District),$35, California,90, Central Coast,Los Olivos District,Not rated yet [Add Your Review],Viognier,2018,Dovecote
64,14.3%,"Los Olivos District, Central Coast, California, US",750 ml,White, US,12/31/2020,"
                      Steely aromas of cold metal meet with a light hint of peach on the tightly wound nose of this bottling. That taut sense carries to the palate, which also offers more generous flavors of stewed pome fruit.                      Matt Kettmann ",Quail Valley Vineyard,Dovecote 2019 Quail Valley Vineyard Viognier (Los Olivos District),$35, California,90, Central Coast,Los Olivos District,Not rated yet [Add Your Review],Viognier,2019,Dovecote
65,13.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,12/31/2020,"
                      This is a very exuberant style of Viognier, from the aromatics and flavors to the acidity and texture. Aromas of peach, guava, tuberose and Stargazer lily kick off the nose, leading into a palate that is very fresh while loaded with bubblegum and guava flavors.                      Matt Kettmann ",Huerhuero Vineyard,Vina Robles 2019 Huerhuero Vineyard Viognier (Paso Robles),$20, California,89, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2019,Vina Robles
66,14.5%,"Colchagua Valley, Chile",750 ml,White, Chile,12/31/2020,"
                      Varietally correct aromas of white flowers, honey and lemon verbena set up a medium-weight palate with bright acidity and good overall balance. Spunky flavors of green grapes are offset by a slight banana-like sweetness. Consider this right for curries and other spicy foods.                      Michael Schachner ",Special Reserve,Siegel 2019 Special Reserve Viognier (Colchagua Valley),$18,Colchagua Valley,88,,,Not rated yet [Add Your Review],Viognier,2019,Siegel
67,13.7%,"Los Olivos District, Central Coast, California, US",750 ml,White, US,12/1/2020,"
                      Crisp aromas of pure apricot and freshly squeezed lime meet with a chalky tightness on the nose of this bottling. There's an ample sizzle of acidity on the sip, where those apricot tones meet with flavors of lemon-glazed pastry and chalky wet earth.                      Matt Kettmann ",Margerum Estate Vineyard,Margerum 2019 Margerum Estate Vineyard Viognier (Los Olivos District),$36, California,92, Central Coast,Los Olivos District,Not rated yet [Add Your Review],Viognier,2019,Margerum
68,13%,"Ballard Canyon, Central Coast, California, US",750 ml,White, US,12/1/2020,"
                      Chiseled stone, light sandalwood, a pinch of chamomile and dried mango show on the nose of this bottling. The palate is loaded with yellow-peach and ripe cantaloupe flavors, yet those elements are deftly cut by a streak of crushed stone and tense acidity.                      Matt Kettmann ",The Florist,Dusty Nabor 2019 The Florist Viognier (Ballard Canyon),$33, California,90, Central Coast,Ballard Canyon,Not rated yet [Add Your Review],Viognier,2019,Dusty Nabor
69,13%,"Ballard Canyon, Central Coast, California, US",750 ml,White, US,12/1/2020,"
                      Broad and bright aromas of plumeria and ripe apple kick off the nose of this single-vineyard expression. The palate is more tightly wound and focused on a lime-zest flavor, with a more rounded sense of bubblegum lingering in the background.                      Matt Kettmann ",Tierra Alta Vineyards,Section Wines 2019 Tierra Alta Vineyards Viognier (Ballard Canyon),$32, California,90, Central Coast,Ballard Canyon,Not rated yet [Add Your Review],Viognier,2019,Section Wines
70,14%,"Sonoma County, Sonoma, California, US",750 ml,White, US,12/1/2020,"
                      From grapes grown in both the Dry Creek and Russian River valleys, this medium-bodied white opens in an effusive expanse of floral jasmine. Citrus, stone fruit and lemon peel follow along a sleek, high-toned palate that shows refinement and length.                      Virginie Boone ",,Hawley 2019 Viognier (Sonoma County),$32, California,90, Sonoma,Sonoma County,Not rated yet [Add Your Review],Viognier,2019,Hawley
71,13.6%,"South Coast, South Coast, California, US",750 ml,White, US,12/1/2020,"
                      Very mellow and subtle on the nose, this wine eventually shows aromas of light peach blossom, wet gravel and a slightly candied citrus tang. Brushes of peach, nectarine and pear show on the sip, which is fairly tight in texture.                      Matt Kettmann ",,Granite Lion 2019 Viognier (South Coast),$32, California,89, South Coast,South Coast,Not rated yet [Add Your Review],Viognier,2019,Granite Lion
72,15.5%,"Arroyo Seco, Central Coast, California, US",750 ml,White, US,12/1/2020,"
                      Tightly focused aromas of lemon pith, dried honeysuckle, melon and turned earth show on the nose of this bottling. The palate is more ripe, with peach and generous melon flavors, held in check by a line of acidity.                      Matt Kettmann ",Therese Vineyards,Martin Ranch 2017 Therese Vineyards Viognier (Arroyo Seco),$32, California,88, Central Coast,Arroyo Seco,Not rated yet [Add Your Review],Viognier,2017,Martin Ranch
73,14.7%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2020,"
                      Half the fruit for this wine comes from Lawrence Vineyard and the rest from Stoneridge. The aromas bring notes of ripe peach, flower and apricot. Full, viscous-feeling flavors follow, with some toasty notes on the finish. A quite warm finish caps it off. There are good things going on, but the ripeness and heat hold it back.                      Sean P. Sullivan ",Royal Mistress,The Royal Bull 2018 Royal Mistress Viognier (Columbia Valley (WA)),$60, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2018,The Royal Bull
74,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,White, Italy,12/1/2020,"
                      This opens with aromas of toasted oak, butterscotch and ripe pineapple. The linear palate offers cedar, vanilla and grapefruit before a bitter almond finish.                      Kerin O’Keefe ",Viafrancia Riserva,Baglio di Pianetto 2018 Viafrancia Riserva Viognier (Sicilia),N/A, Sicily & Sardinia,87,Sicilia,,Not rated yet [Add Your Review],Viognier,2018,Baglio di Pianetto
75,12.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2020,"
                      Fruit for this wine comes from Antoine Creek Vineyards in the Lake Chelan appellation. Aromas of canned peach lead to fruit flavors that paint around the edges. It has a pleasing tartness.                      Sean P. Sullivan ",Antoine Creek Vineyard,Succession 2019 Antoine Creek Vineyard Viognier (Columbia Valley (WA)),$28, Washington,87, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2019,Succession
76,14.4%,"Temecula Valley, South Coast, California, US",750 ml,White, US,12/1/2020,"
                      The nose on this bottling is very inviting, offering lemon-rind, peach-flesh, white-flower, lemongrass and chiseled stone aromas. The palate proves rather sweet, with ripe flavors of peach and pear.                      Matt Kettmann ",Chloe Vineyard,Wilson Creek 2019 Chloe Vineyard Viognier (Temecula Valley),$27, California,87, South Coast,Temecula Valley,Not rated yet [Add Your Review],Viognier,2019,Wilson Creek
77,15%,"Côtes du Lot, Southwest France, France",750 ml,White, France,11/1/2020,"
                      This is a rich, silky textured wine. Wood aging has served to broaden it out, giving a light oxidation to go with the ripe apricots and perfumed white fruits. The wine is already delicious, but will be better from 2021.                      Roger Voss ",Le Pigeonnier White Vision,Château Lagrézette 2018 Le Pigeonnier White Vision Viognier (Côtes du Lot),$100, Southwest France,93,Côtes du Lot,,Not rated yet [Add Your Review],Viognier,2018,Château Lagrézette
78,14%,"Grignan-les-Adhémar, Rhône Valley, France",750 ml,White, France,11/1/2020,"
                      Full bodied and dry, this impeccably balanced white offers crisp pineapple, blossom and tart tangerine flavors anchored by firm strikes of salty minerality. It's a refreshingly spry, silky expression of Viognier that finishes long on veins of vanilla and sweet spice. Best now–2024.                      Anna Lee C. Iijima ",,Domaine de Montine 2018 Viognier (Grignan-les-Adhémar),$18, Rhône Valley,91,Grignan-les-Adhémar,,Not rated yet [Add Your Review],Viognier,2018,Domaine de Montine
79,14.2%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,White, US,11/1/2020,"
                      There's a slight haze in the glass on this bottling, which begins with aromas ranging from ripe peach to zingy lime, with hints of lemon and grapefruit zest. The palate is very citrus-driven and tense with tangy aspects, offering flavors of grapefruit skin as well as a rocky minerality.                      Matt Kettmann ",,Denner 2018 Viognier (Paso Robles Willow Creek District),$50, California,91, Central Coast,Paso Robles Willow Creek District,Not rated yet [Add Your Review],Viognier,2018,Denner
